"","Site","Date","Depth","DO","%_DO","Temp","Year","Month","Layer","Layer_Spline"
"5990","PLNO",2024-10-01,8,9.53,99,17.2,"2024","Oct","Epilimnion","Epilimnion"
"5991","PLNO",2024-10-01,9,9.51,98.8,17.2,"2024","Oct","Epilimnion","Epilimnion"
"5992","PLNO",2024-10-01,10,9.49,98.6,17.2,"2024","Oct","Epilimnion","Epilimnion"
"5993","PLNO",2024-10-01,11,9.47,98.4,17.2,"2024","Oct","Epilimnion","Epilimnion"
"5994","PLNO",2024-10-01,12,9.46,98.2,17.2,"2024","Oct","Epilimnion","Epilimnion"
"5995","PLNO",2024-10-01,13,9.43,97.9,17.2,"2024","Oct","Thermocline","Thermocline"
"5996","PLNO",2024-10-01,14,10.05,94.4,12.5,"2024","Oct","Thermocline","Thermocline"
"5997","PLNO",2024-10-01,15,10.4,93.8,10.7,"2024","Oct","Hypolimnion","Thermocline"
"5998","PLNO",2024-10-01,20,10.18,86,8.2,"2024","Oct","Hypolimnion","Hypolimnion"
"5999","PLNO",2024-10-01,25,9.94,82.4,7.3,"2024","Oct","Hypolimnion","Hypolimnion"
"6000","PLNO",2024-10-01,30,9.85,81.1,7,"2024","Oct","Hypolimnion","Hypolimnion"
"6001","PLNO",2024-10-01,35,9.77,80.1,6.8,"2024","Oct","Hypolimnion","Hypolimnion"
"6002","PLNO",2024-10-01,40,9.66,78.8,6.6,"2024","Oct","Hypolimnion","Hypolimnion"
"6003","PLNO",2024-10-01,44,8.4,68.3,6.6,"2024","Oct","Hypolimnion","Hypolimnion"
"6004","PLSO",1993-05-18,0.5,10.8,NA,14.6,"1993","May","No Thermocline","No Thermocline"
"6005","PLSO",1993-05-18,5,11.5,NA,10.9,"1993","May","No Thermocline","No Thermocline"
"6006","PLSO",1993-05-18,10,11.9,NA,8.3,"1993","May","No Thermocline","No Thermocline"
"6007","PLSO",1993-05-18,15,12.1,NA,6.3,"1993","May","No Thermocline","No Thermocline"
"6008","PLSO",1993-05-18,20,12,NA,5.6,"1993","May","No Thermocline","No Thermocline"
"6009","PLSO",1993-05-18,25,11.7,NA,5,"1993","May","No Thermocline","No Thermocline"
"6010","PLSO",1993-05-18,30,11.6,NA,4.8,"1993","May","No Thermocline","No Thermocline"
"6011","PLSO",1993-05-18,35,11.5,NA,4.5,"1993","May","No Thermocline","No Thermocline"
"6012","PLSO",1993-05-18,40,11.4,NA,4.13,"1993","May","No Thermocline","No Thermocline"
"6013","PLSO",1993-06-16,0.5,9.4,NA,15.5,"1993","Jun","No Thermocline","No Thermocline"
"6014","PLSO",1993-06-16,10,9.6,NA,13.6,"1993","Jun","No Thermocline","No Thermocline"
"6015","PLSO",1993-06-16,20,11,NA,6,"1993","Jun","No Thermocline","No Thermocline"
"6016","PLSO",1993-06-16,30,10.8,NA,4.6,"1993","Jun","No Thermocline","No Thermocline"
"6017","PLSO",1993-06-16,40,10.3,NA,4.5,"1993","Jun","No Thermocline","No Thermocline"
"6018","PLSO",1993-06-16,50,10.3,NA,4.7,"1993","Jun","No Thermocline","No Thermocline"
"6019","PLSO",1993-06-16,60,10.2,NA,4.7,"1993","Jun","No Thermocline","No Thermocline"
"6020","PLSO",1993-07-08,0.5,9.2,NA,18,"1993","Jul","Epilimnion","Epilimnion"
"6021","PLSO",1993-07-08,2,9.2,NA,17,"1993","Jul","Epilimnion","Epilimnion"
"6022","PLSO",1993-07-08,4,9.2,NA,16.8,"1993","Jul","Epilimnion","Epilimnion"
"6023","PLSO",1993-07-08,6,9.2,NA,16,"1993","Jul","Epilimnion","Epilimnion"
"6024","PLSO",1993-07-08,8,9.3,NA,16.1,"1993","Jul","Thermocline","Epilimnion"
"6025","PLSO",1993-07-08,10,9.9,NA,13.7,"1993","Jul","Thermocline","Thermocline"
"6026","PLSO",1993-07-08,12,10.7,NA,11.2,"1993","Jul","Thermocline","Thermocline"
"6027","PLSO",1993-07-08,14,11.2,NA,9.2,"1993","Jul","Hypolimnion","Hypolimnion"
"6028","PLSO",1993-07-08,16,11.3,NA,7.8,"1993","Jul","Hypolimnion","Hypolimnion"
"6029","PLSO",1993-07-08,18,11.3,NA,6.3,"1993","Jul","Hypolimnion","Hypolimnion"
"6030","PLSO",1993-07-08,30,11,NA,5.4,"1993","Jul","Hypolimnion","Hypolimnion"
"6031","PLSO",1993-07-08,40,10.8,NA,4.5,"1993","Jul","Hypolimnion","Hypolimnion"
"6032","PLSO",1993-07-08,45,10.8,NA,4.6,"1993","Jul","Hypolimnion","Hypolimnion"
"6033","PLSO",1993-08-18,0.5,8.4,NA,19.8,"1993","Aug","Epilimnion","Epilimnion"
"6034","PLSO",1993-08-18,2,8.5,NA,19.4,"1993","Aug","Epilimnion","Epilimnion"
"6035","PLSO",1993-08-18,4,8.5,NA,19.4,"1993","Aug","Epilimnion","Epilimnion"
"6036","PLSO",1993-08-18,6,8.5,NA,19.3,"1993","Aug","Epilimnion","Epilimnion"
"6037","PLSO",1993-08-18,8,8.6,NA,19.3,"1993","Aug","Epilimnion","Epilimnion"
"6038","PLSO",1993-08-18,10,9.2,NA,17.4,"1993","Aug","Thermocline","Thermocline"
"6039","PLSO",1993-08-18,12,9.8,NA,13.8,"1993","Aug","Thermocline","Thermocline"
"6040","PLSO",1993-08-18,14,10.6,NA,9.4,"1993","Aug","Hypolimnion","Thermocline"
"6041","PLSO",1993-08-18,16,10.7,NA,8.3,"1993","Aug","Hypolimnion","Hypolimnion"
"6042","PLSO",1993-08-18,20,10.9,NA,6.7,"1993","Aug","Hypolimnion","Hypolimnion"
"6043","PLSO",1993-08-18,30,10.7,NA,5.4,"1993","Aug","Hypolimnion","Hypolimnion"
"6044","PLSO",1993-08-18,40,10.5,NA,4.9,"1993","Aug","Hypolimnion","Hypolimnion"
"6045","PLSO",1993-08-18,50,10.6,NA,4.7,"1993","Aug","Hypolimnion","Hypolimnion"
"6046","PLSO",1993-08-18,60,10.6,NA,4.6,"1993","Aug","Hypolimnion","Hypolimnion"
"6047","PLSO",1993-08-18,70,10.6,NA,4.5,"1993","Aug","Hypolimnion","Hypolimnion"
"6048","PLSO",1993-08-18,80,10.7,NA,4.3,"1993","Aug","Hypolimnion","Hypolimnion"
"6049","PLSO",1993-08-18,90,10.8,NA,4.2,"1993","Aug","Hypolimnion","Hypolimnion"
"6050","PLSO",1993-09-15,0.5,8.59,NA,17.47,"1993","Sep","Epilimnion","Epilimnion"
"6051","PLSO",1993-09-15,2,8.46,NA,17.56,"1993","Sep","Epilimnion","Epilimnion"
"6052","PLSO",1993-09-15,4,8.5,NA,17.56,"1993","Sep","Epilimnion","Epilimnion"
"6053","PLSO",1993-09-15,6,8.56,NA,17.53,"1993","Sep","Epilimnion","Epilimnion"
"6054","PLSO",1993-09-15,8,8.59,NA,17.54,"1993","Sep","Epilimnion","Epilimnion"
"6055","PLSO",1993-09-15,10,8.66,NA,17.41,"1993","Sep","Thermocline","Epilimnion"
"6056","PLSO",1993-09-15,12,9.27,NA,15.05,"1993","Sep","Thermocline","Thermocline"
"6057","PLSO",1993-09-15,14,10.06,NA,11.47,"1993","Sep","Thermocline","Thermocline"
"6058","PLSO",1993-09-15,16,10.23,NA,8.78,"1993","Sep","Hypolimnion","Thermocline"
"6059","PLSO",1993-09-15,20,10.64,NA,6.57,"1993","Sep","Hypolimnion","Hypolimnion"
"6060","PLSO",1993-09-15,30,10.28,NA,5.3,"1993","Sep","Hypolimnion","Hypolimnion"
"6061","PLSO",1993-09-15,70,10,NA,4.29,"1993","Sep","Hypolimnion","Hypolimnion"
"6062","PLSO",1993-09-15,80,9.97,NA,4.22,"1993","Sep","Hypolimnion","Hypolimnion"
"6063","PLSO",1993-09-15,90,9.94,NA,4.13,"1993","Sep","Hypolimnion","Hypolimnion"
"6064","PLSO",1993-09-15,100,10.02,NA,4.96,"1993","Sep","Hypolimnion","Hypolimnion"
"6065","PLSO",1993-10-13,0.5,8.9,NA,14.6,"1993","Oct","No Thermocline","No Thermocline"
"6066","PLSO",1993-10-13,5,9,NA,14.6,"1993","Oct","No Thermocline","No Thermocline"
"6067","PLSO",1993-10-13,10,9.1,NA,14.6,"1993","Oct","No Thermocline","No Thermocline"
"6068","PLSO",1993-10-13,15,9.1,NA,14.7,"1993","Oct","No Thermocline","No Thermocline"
"6069","PLSO",1993-10-13,20,9.2,NA,14.7,"1993","Oct","No Thermocline","No Thermocline"
"6070","PLSO",1993-10-13,25,9.2,NA,14.7,"1993","Oct","No Thermocline","No Thermocline"
"6071","PLSO",1993-10-13,30,9.2,NA,14.7,"1993","Oct","No Thermocline","No Thermocline"
"6072","PLSO",1993-10-13,35,10.3,NA,11.1,"1993","Oct","No Thermocline","No Thermocline"
"6073","PLSO",1993-10-13,40,10.7,NA,8.2,"1993","Oct","No Thermocline","No Thermocline"
"6074","PLSO",1993-10-13,45,10.6,NA,6.9,"1993","Oct","No Thermocline","No Thermocline"
"6075","PLSO",1993-10-13,50,10.6,NA,6.3,"1993","Oct","No Thermocline","No Thermocline"
"6076","PLSO",1994-03-30,1,11.9,98,3.6,"1994","Mar","No Thermocline","No Thermocline"
"6077","PLSO",1994-03-30,84,11.1,92,3.5,"1994","Mar","No Thermocline","No Thermocline"
"6078","PLSO",1994-04-27,0.5,12.3,NA,8.2,"1994","Apr","No Thermocline","No Thermocline"
"6079","PLSO",1994-04-27,10,12,NA,5.9,"1994","Apr","No Thermocline","No Thermocline"
"6080","PLSO",1994-04-27,20,11.6,NA,4.8,"1994","Apr","No Thermocline","No Thermocline"
"6081","PLSO",1994-04-27,30,11.5,NA,4.6,"1994","Apr","No Thermocline","No Thermocline"
"6082","PLSO",1994-04-27,40,11.4,NA,4.2,"1994","Apr","No Thermocline","No Thermocline"
"6083","PLSO",1994-04-27,50,11.3,NA,4,"1994","Apr","No Thermocline","No Thermocline"
"6084","PLSO",1994-04-27,60,11.2,NA,4,"1994","Apr","No Thermocline","No Thermocline"
"6085","PLSO",1994-04-27,70,11.2,NA,4,"1994","Apr","No Thermocline","No Thermocline"
"6086","PLSO",1994-04-27,80,11.1,NA,4,"1994","Apr","No Thermocline","No Thermocline"
"6087","PLSO",1994-04-27,90,11.1,NA,3.9,"1994","Apr","No Thermocline","No Thermocline"
"6088","PLSO",1994-05-19,0.5,10.9,NA,11.3,"1994","May","No Thermocline","No Thermocline"
"6089","PLSO",1994-05-19,10,10.1,NA,11.3,"1994","May","No Thermocline","No Thermocline"
"6090","PLSO",1994-05-19,20,5.7,NA,11.8,"1994","May","No Thermocline","No Thermocline"
"6091","PLSO",1994-05-19,30,5.2,NA,11.6,"1994","May","No Thermocline","No Thermocline"
"6092","PLSO",1994-05-19,40,4.6,NA,11.4,"1994","May","No Thermocline","No Thermocline"
"6093","PLSO",1994-05-19,50,4.4,NA,11.3,"1994","May","No Thermocline","No Thermocline"
"6094","PLSO",1994-05-19,60,4.2,NA,11.2,"1994","May","No Thermocline","No Thermocline"
"6095","PLSO",1994-05-19,70,4.1,NA,11,"1994","May","No Thermocline","No Thermocline"
"6096","PLSO",1994-05-19,75,4,NA,10.9,"1994","May","No Thermocline","No Thermocline"
"6097","PLSO",1994-06-22,0.5,9.9,NA,18,"1994","Jun","Thermocline","Thermocline"
"6098","PLSO",1994-06-22,2,10.1,NA,16,"1994","Jun","Thermocline","Hypolimnion"
"6099","PLSO",1994-06-22,4,10.1,NA,15,"1994","Jun","Thermocline","Hypolimnion"
"6100","PLSO",1994-06-22,6,10.1,NA,14.2,"1994","Jun","Thermocline","Hypolimnion"
"6101","PLSO",1994-06-22,8,10.1,NA,13.6,"1994","Jun","Thermocline","Hypolimnion"
"6102","PLSO",1994-06-22,10,10.4,NA,12.1,"1994","Jun","Thermocline","Hypolimnion"
"6103","PLSO",1994-06-22,12,10.5,NA,10.9,"1994","Jun","Thermocline","Hypolimnion"
"6104","PLSO",1994-06-22,14,11,NA,8.8,"1994","Jun","Hypolimnion","Hypolimnion"
"6105","PLSO",1994-06-22,16,11.1,NA,7.9,"1994","Jun","Hypolimnion","Hypolimnion"
"6106","PLSO",1994-06-22,18,11.1,NA,7.2,"1994","Jun","Hypolimnion","Hypolimnion"
"6107","PLSO",1994-06-22,20,11.1,NA,6,"1994","Jun","Hypolimnion","Hypolimnion"
"6108","PLSO",1994-06-22,30,10.9,NA,5.3,"1994","Jun","Hypolimnion","Hypolimnion"
"6109","PLSO",1994-06-22,40,10.9,NA,4.9,"1994","Jun","Hypolimnion","Hypolimnion"
"6110","PLSO",1994-06-22,50,10.9,NA,4.5,"1994","Jun","Hypolimnion","Hypolimnion"
"6111","PLSO",1994-06-22,60,10.9,NA,4.3,"1994","Jun","Hypolimnion","Hypolimnion"
"6112","PLSO",1994-06-22,70,10.8,NA,4.2,"1994","Jun","Hypolimnion","Hypolimnion"
"6113","PLSO",1994-06-22,80,10.8,NA,4.1,"1994","Jun","Hypolimnion","Hypolimnion"
"6114","PLSO",1994-06-22,83,10.7,NA,4.1,"1994","Jun","Hypolimnion","Hypolimnion"
"6115","PLSO",1994-07-13,0.5,9.4,NA,20.9,"1994","Jul","Epilimnion","Epilimnion"
"6116","PLSO",1994-07-13,2,9.2,NA,19.7,"1994","Jul","Epilimnion","Epilimnion"
"6117","PLSO",1994-07-13,4,9.1,NA,19.4,"1994","Jul","Epilimnion","Epilimnion"
"6118","PLSO",1994-07-13,6,9.2,NA,18.3,"1994","Jul","Epilimnion","Epilimnion"
"6119","PLSO",1994-07-13,8,9.4,NA,16.9,"1994","Jul","Epilimnion","Epilimnion"
"6120","PLSO",1994-07-13,9,NA,NA,16.4,"1994","Jul","Epilimnion","Epilimnion"
"6121","PLSO",1994-07-13,10,9.7,NA,15.9,"1994","Jul","Thermocline","Epilimnion"
"6122","PLSO",1994-07-13,12,10.2,NA,13.3,"1994","Jul","Thermocline","Thermocline"
"6123","PLSO",1994-07-13,14,10.8,NA,10.5,"1994","Jul","Thermocline","Thermocline"
"6124","PLSO",1994-07-13,16,11,NA,8.3,"1994","Jul","Hypolimnion","Hypolimnion"
"6125","PLSO",1994-07-13,18,10.9,NA,7.4,"1994","Jul","Hypolimnion","Hypolimnion"
"6126","PLSO",1994-07-13,20,10.9,NA,6.6,"1994","Jul","Hypolimnion","Hypolimnion"
"6127","PLSO",1994-07-13,30,10.8,NA,5.4,"1994","Jul","Hypolimnion","Hypolimnion"
"6128","PLSO",1994-07-13,40,10.8,NA,5,"1994","Jul","Hypolimnion","Hypolimnion"
"6129","PLSO",1994-07-13,50,10.7,NA,4.7,"1994","Jul","Hypolimnion","Hypolimnion"
"6130","PLSO",1994-07-13,60,10.7,NA,4.5,"1994","Jul","Hypolimnion","Hypolimnion"
"6131","PLSO",1994-07-13,70,10.6,NA,4.4,"1994","Jul","Hypolimnion","Hypolimnion"
"6132","PLSO",1994-07-13,80,10.5,NA,4.2,"1994","Jul","Hypolimnion","Hypolimnion"
"6133","PLSO",1994-08-09,0.5,8.4,NA,22.5,"1994","Aug","Epilimnion","Epilimnion"
"6134","PLSO",1994-08-09,2,8.2,NA,22.5,"1994","Aug","Epilimnion","Epilimnion"
"6135","PLSO",1994-08-09,4,8.1,NA,22.4,"1994","Aug","Epilimnion","Epilimnion"
"6136","PLSO",1994-08-09,6,8.1,NA,22.3,"1994","Aug","Thermocline","Thermocline"
"6137","PLSO",1994-08-09,7,9.1,NA,20.4,"1994","Aug","Thermocline","Thermocline"
"6138","PLSO",1994-08-09,8,9.8,NA,18.3,"1994","Aug","Thermocline","Thermocline"
"6139","PLSO",1994-08-09,10,10,NA,16.8,"1994","Aug","Thermocline","Thermocline"
"6140","PLSO",1994-08-09,12,9.9,NA,16.5,"1994","Aug","Thermocline","Thermocline"
"6141","PLSO",1994-08-09,14,11.1,NA,10.1,"1994","Aug","Hypolimnion","Thermocline"
"6142","PLSO",1994-08-09,16,11.2,NA,8.9,"1994","Aug","Hypolimnion","Hypolimnion"
"6143","PLSO",1994-08-09,18,11.1,NA,7.5,"1994","Aug","Hypolimnion","Hypolimnion"
"6144","PLSO",1994-08-09,20,11,NA,6.9,"1994","Aug","Hypolimnion","Hypolimnion"
"6145","PLSO",1994-08-09,30,10.7,NA,5.5,"1994","Aug","Hypolimnion","Hypolimnion"
"6146","PLSO",1994-08-09,40,10.5,NA,5,"1994","Aug","Hypolimnion","Hypolimnion"
"6147","PLSO",1994-08-09,50,10.3,NA,4.8,"1994","Aug","Hypolimnion","Hypolimnion"
"6148","PLSO",1994-08-09,60,10.4,NA,4.6,"1994","Aug","Hypolimnion","Hypolimnion"
"6149","PLSO",1994-08-09,70,10.4,NA,4.4,"1994","Aug","Hypolimnion","Hypolimnion"
"6150","PLSO",1994-08-09,80,10.4,NA,4.3,"1994","Aug","Hypolimnion","Hypolimnion"
"6151","PLSO",1994-08-09,90,10.3,NA,4.2,"1994","Aug","Hypolimnion","Hypolimnion"
"6152","PLSO",1994-09-08,0.5,9.1,NA,19.2,"1994","Sep","Epilimnion","Epilimnion"
"6153","PLSO",1994-09-08,2,8.9,NA,19.2,"1994","Sep","Epilimnion","Epilimnion"
"6154","PLSO",1994-09-08,4,8.7,NA,19.1,"1994","Sep","Epilimnion","Epilimnion"
"6155","PLSO",1994-09-08,6,8.7,NA,19.1,"1994","Sep","Epilimnion","Epilimnion"
"6156","PLSO",1994-09-08,8,8.7,NA,19,"1994","Sep","Epilimnion","Epilimnion"
"6157","PLSO",1994-09-08,10,8.7,NA,18.6,"1994","Sep","Epilimnion","Epilimnion"
"6158","PLSO",1994-09-08,11,9,NA,18.1,"1994","Sep","Thermocline","Thermocline"
"6159","PLSO",1994-09-08,12,10.4,NA,15.3,"1994","Sep","Thermocline","Thermocline"
"6160","PLSO",1994-09-08,14,11,NA,11.6,"1994","Sep","Thermocline","Thermocline"
"6161","PLSO",1994-09-08,16,11.2,NA,9.2,"1994","Sep","Thermocline","Thermocline"
"6162","PLSO",1994-09-08,17,11.2,NA,8.2,"1994","Sep","Hypolimnion","Hypolimnion"
"6163","PLSO",1994-09-08,18,11.1,NA,7.7,"1994","Sep","Hypolimnion","Hypolimnion"
"6164","PLSO",1994-09-08,20,11,NA,7.1,"1994","Sep","Hypolimnion","Hypolimnion"
"6165","PLSO",1994-09-08,30,10.5,NA,5.5,"1994","Sep","Hypolimnion","Hypolimnion"
"6166","PLSO",1994-09-08,40,NA,NA,5.2,"1994","Sep","Hypolimnion","Hypolimnion"
"6167","PLSO",1994-09-08,50,10.2,NA,4.9,"1994","Sep","Hypolimnion","Hypolimnion"
"6168","PLSO",1994-09-08,60,10.2,NA,4.7,"1994","Sep","Hypolimnion","Hypolimnion"
"6169","PLSO",1994-09-08,70,10.3,NA,4.6,"1994","Sep","Hypolimnion","Hypolimnion"
"6170","PLSO",1994-09-08,80,10.4,NA,4.4,"1994","Sep","Hypolimnion","Hypolimnion"
"6171","PLSO",1994-09-08,90,NA,NA,4.2,"1994","Sep","Hypolimnion","Hypolimnion"
"6172","PLSO",1994-10-05,0.5,9.7,NA,16.6,"1994","Oct","Epilimnion","Epilimnion"
"6173","PLSO",1994-10-05,2,9.3,NA,16.6,"1994","Oct","Epilimnion","Epilimnion"
"6174","PLSO",1994-10-05,4,9.2,NA,16.5,"1994","Oct","Epilimnion","Epilimnion"
"6175","PLSO",1994-10-05,6,9.1,NA,16.5,"1994","Oct","Epilimnion","Epilimnion"
"6176","PLSO",1994-10-05,8,9,NA,16.5,"1994","Oct","Epilimnion","Epilimnion"
"6177","PLSO",1994-10-05,10,9,NA,16.4,"1994","Oct","Epilimnion","Epilimnion"
"6178","PLSO",1994-10-05,12,9,NA,16.4,"1994","Oct","Epilimnion","Epilimnion"
"6179","PLSO",1994-10-05,13,8.9,NA,16.1,"1994","Oct","Thermocline","Thermocline"
"6180","PLSO",1994-10-05,14,10.4,NA,12.4,"1994","Oct","Thermocline","Thermocline"
"6181","PLSO",1994-10-05,16,11.1,NA,9.1,"1994","Oct","Hypolimnion","Thermocline"
"6182","PLSO",1994-10-05,18,11,NA,7.8,"1994","Oct","Hypolimnion","Hypolimnion"
"6183","PLSO",1994-10-05,20,10.6,NA,6.9,"1994","Oct","Hypolimnion","Hypolimnion"
"6184","PLSO",1994-10-05,30,10.2,NA,5.5,"1994","Oct","Hypolimnion","Hypolimnion"
"6185","PLSO",1994-10-05,40,10,NA,5.3,"1994","Oct","Hypolimnion","Hypolimnion"
"6186","PLSO",1994-10-05,50,9.8,NA,5,"1994","Oct","Hypolimnion","Hypolimnion"
"6187","PLSO",1994-10-05,60,10,NA,4.6,"1994","Oct","Hypolimnion","Hypolimnion"
"6188","PLSO",1994-10-05,70,10.1,NA,4.4,"1994","Oct","Hypolimnion","Hypolimnion"
"6189","PLSO",1994-10-05,80,10.3,NA,4.3,"1994","Oct","Hypolimnion","Hypolimnion"
"6190","PLSO",1994-10-05,90,9.9,NA,4.2,"1994","Oct","Hypolimnion","Hypolimnion"
"6191","PLSO",1995-02-28,0.5,12,NA,2.6,"1995","Feb","No Thermocline","No Thermocline"
"6192","PLSO",1995-04-13,0.5,13.1,NA,3.9,"1995","Apr","No Thermocline","No Thermocline"
"6193","PLSO",1995-04-13,10,12.5,NA,3.9,"1995","Apr","No Thermocline","No Thermocline"
"6194","PLSO",1995-05-04,0.5,12.5,NA,7.1,"1995","May","No Thermocline","No Thermocline"
"6195","PLSO",1995-05-04,10,12.2,NA,6.7,"1995","May","No Thermocline","No Thermocline"
"6196","PLSO",1995-05-04,20,12.2,NA,5.1,"1995","May","No Thermocline","No Thermocline"
"6197","PLSO",1995-05-04,30,12.1,NA,4.6,"1995","May","No Thermocline","No Thermocline"
"6198","PLSO",1995-05-04,40,12,NA,4.3,"1995","May","No Thermocline","No Thermocline"
"6199","PLSO",1995-05-04,50,11.9,NA,4.1,"1995","May","No Thermocline","No Thermocline"
"6200","PLSO",1995-05-04,60,11.8,NA,4,"1995","May","No Thermocline","No Thermocline"
"6201","PLSO",1995-05-04,70,11.8,NA,3.9,"1995","May","No Thermocline","No Thermocline"
"6202","PLSO",1995-05-04,80,11.8,NA,3.9,"1995","May","No Thermocline","No Thermocline"
"6203","PLSO",1995-05-04,90,11.7,NA,3.9,"1995","May","No Thermocline","No Thermocline"
"6204","PLSO",1995-05-23,0.5,11.1,NA,12.7,"1995","May","No Thermocline","No Thermocline"
"6205","PLSO",1995-05-23,10,11.8,NA,9.5,"1995","May","No Thermocline","No Thermocline"
"6206","PLSO",1995-05-23,20,12.1,NA,6.2,"1995","May","No Thermocline","No Thermocline"
"6207","PLSO",1995-05-23,30,11.8,NA,5.3,"1995","May","No Thermocline","No Thermocline"
"6208","PLSO",1995-05-23,40,11.5,NA,4.8,"1995","May","No Thermocline","No Thermocline"
"6209","PLSO",1995-05-23,50,11.4,NA,4.6,"1995","May","No Thermocline","No Thermocline"
"6210","PLSO",1995-05-23,60,11.4,NA,4.3,"1995","May","No Thermocline","No Thermocline"
"6211","PLSO",1995-05-23,70,11.4,NA,4.2,"1995","May","No Thermocline","No Thermocline"
"6212","PLSO",1995-05-23,80,11.2,NA,4.1,"1995","May","No Thermocline","No Thermocline"
"6213","PLSO",1995-05-23,90,10.9,NA,4,"1995","May","No Thermocline","No Thermocline"
"6214","PLSO",1995-06-13,0.5,10.9,NA,14.5,"1995","Jun","No Thermocline","No Thermocline"
"6215","PLSO",1995-06-13,10,11.6,NA,11.3,"1995","Jun","No Thermocline","No Thermocline"
"6216","PLSO",1995-06-13,20,12.4,NA,6,"1995","Jun","No Thermocline","No Thermocline"
"6217","PLSO",1995-06-13,30,12.1,NA,5.4,"1995","Jun","No Thermocline","No Thermocline"
"6218","PLSO",1995-06-13,40,12,NA,4.9,"1995","Jun","No Thermocline","No Thermocline"
"6219","PLSO",1995-06-13,50,11.5,NA,4.6,"1995","Jun","No Thermocline","No Thermocline"
"6220","PLSO",1995-06-13,60,11.7,NA,4.4,"1995","Jun","No Thermocline","No Thermocline"
"6221","PLSO",1995-06-13,70,11.7,NA,4.3,"1995","Jun","No Thermocline","No Thermocline"
"6222","PLSO",1995-06-13,82.8,11.5,NA,4.1,"1995","Jun","No Thermocline","No Thermocline"
"6223","PLSO",1995-07-06,0.5,9.6,NA,18.6,"1995","Jul","No Thermocline","Epilimnion"
"6224","PLSO",1995-07-06,2,9.6,NA,17.7,"1995","Jul","No Thermocline","Epilimnion"
"6225","PLSO",1995-07-06,4,9.5,NA,17.6,"1995","Jul","No Thermocline","Epilimnion"
"6226","PLSO",1995-07-06,6,9.9,NA,15.9,"1995","Jul","No Thermocline","Thermocline"
"6227","PLSO",1995-07-06,8,10.3,NA,14.1,"1995","Jul","No Thermocline","Hypolimnion"
"6228","PLSO",1995-07-06,10,10.3,NA,13.3,"1995","Jul","No Thermocline","Hypolimnion"
"6229","PLSO",1995-07-06,12,10.5,NA,12.2,"1995","Jul","No Thermocline","Hypolimnion"
"6230","PLSO",1995-07-06,14,10.8,NA,10.5,"1995","Jul","No Thermocline","Hypolimnion"
"6231","PLSO",1995-07-06,16,10.9,NA,9,"1995","Jul","No Thermocline","Hypolimnion"
"6232","PLSO",1995-07-06,18,11,NA,7.9,"1995","Jul","No Thermocline","Hypolimnion"
"6233","PLSO",1995-07-06,20,10.9,NA,7.2,"1995","Jul","No Thermocline","Hypolimnion"
"6234","PLSO",1995-07-06,30,10.8,NA,6.2,"1995","Jul","No Thermocline","Hypolimnion"
"6235","PLSO",1995-07-06,40,10.9,NA,5.4,"1995","Jul","No Thermocline","Hypolimnion"
"6236","PLSO",1995-07-06,50,10.8,NA,5.2,"1995","Jul","No Thermocline","Hypolimnion"
"6237","PLSO",1995-07-06,60,10.8,NA,4.8,"1995","Jul","No Thermocline","Hypolimnion"
"6238","PLSO",1995-07-06,70,10.7,NA,4.6,"1995","Jul","No Thermocline","Hypolimnion"
"6239","PLSO",1995-07-06,80,10.7,NA,4.5,"1995","Jul","No Thermocline","Hypolimnion"
"6240","PLSO",1995-07-06,90,10.6,NA,4.4,"1995","Jul","No Thermocline","Hypolimnion"
"6241","PLSO",1995-07-27,0.5,9.5,NA,20.1,"1995","Jul","Epilimnion","Epilimnion"
"6242","PLSO",1995-07-27,2,9.1,NA,20.1,"1995","Jul","Epilimnion","Epilimnion"
"6243","PLSO",1995-07-27,4,9,NA,20.1,"1995","Jul","Epilimnion","Epilimnion"
"6244","PLSO",1995-07-27,6,9,NA,19.7,"1995","Jul","Thermocline","Thermocline"
"6245","PLSO",1995-07-27,8,10,NA,15.7,"1995","Jul","Thermocline","Thermocline"
"6246","PLSO",1995-07-27,10,10.5,NA,12.8,"1995","Jul","Thermocline","Hypolimnion"
"6247","PLSO",1995-07-27,12,10.6,NA,11.5,"1995","Jul","Thermocline","Hypolimnion"
"6248","PLSO",1995-07-27,14,10.7,NA,10.1,"1995","Jul","Thermocline","Hypolimnion"
"6249","PLSO",1995-07-27,16,10.4,NA,9.6,"1995","Jul","Thermocline","Hypolimnion"
"6250","PLSO",1995-07-27,18,10.8,NA,7.2,"1995","Jul","Hypolimnion","Hypolimnion"
"6251","PLSO",1995-07-27,20,10.6,NA,6.9,"1995","Jul","Hypolimnion","Hypolimnion"
"6252","PLSO",1995-08-22,0.5,9.2,NA,19.2,"1995","Aug","Epilimnion","Epilimnion"
"6253","PLSO",1995-08-22,2,8.9,NA,18.1,"1995","Aug","Epilimnion","Epilimnion"
"6254","PLSO",1995-08-22,4,8.8,NA,18,"1995","Aug","Epilimnion","Epilimnion"
"6255","PLSO",1995-08-22,6,8.7,NA,17.9,"1995","Aug","Epilimnion","Epilimnion"
"6256","PLSO",1995-08-22,8,8.6,NA,17.9,"1995","Aug","Epilimnion","Epilimnion"
"6257","PLSO",1995-08-22,10,8.6,NA,17.8,"1995","Aug","Epilimnion","Epilimnion"
